date,spy_ret,payment_yield,cash_usd,n_payers,py_quintile,vix_lag,dow,month
2024-08-09,0.0044096216,4.48146e-05,2301884893.52,4,3,23.7900009155,4,8
2024-08-12,0.0005253932,7.5744e-06,390770184.81,1,1,20.3700008392,0,8
2024-08-13,0.0164456245,6.94829e-05,3586585949.03,3,4,20.7099990845,1,8
2024-08-15,0.0171402434,7.15476e-05,3765741201.14,4,4,16.1900005341,3,8
2024-08-16,0.0022420132,1.60346e-05,858411162.27,3,2,15.2299995422,4,8
2024-08-19,0.0095614148,3.20972e-05,1722171339.83,8,3,14.8000001907,0,8
2024-08-20,-0.0016260845,9.5743e-06,518616589.58,3,2,14.6499996185,1,8
2024-08-22,-0.0078484971,1.41731e-05,769110887.77,2,2,16.2700004578,3,8
2024-08-23,0.0106253542,3.60212e-05,1939371692.86,6,3,17.5499992371,4,8
2024-08-27,0.0013730979,9.05128e-05,4913216571.61,7,5,16.1499996185,1,8
2024-08-28,-0.0058052742,2.5006e-06,135923823.91,1,1,15.4300003052,2,8
2024-08-29,8.95357e-05,6.5086e-06,351730995.53,1,1,17.1100006104,3,8
2024-08-30,0.0095460147,5.7209e-05,3091909176.05,12,4,15.6499996185,4,8
2024-09-03,-0.0205790089,9.63279e-05,5255822817.48,14,5,15.0,1,9
2024-09-04,-0.0020468136,1.8337e-06,97991404.92,1,1,20.7199993134,2,9
2024-09-05,-0.0024322113,1.00393e-05,535393517.05,3,2,21.3199996948,3,9
2024-09-06,-0.0168301163,0.0001386513,7376227200.2,8,5,19.8999996185,4,9
2024-09-10,0.0043557127,2.87646e-05,1521364546.01,9,3,19.4500007629,1,9
2024-09-11,0.0102589426,1.3965e-06,74180198.09,1,1,19.0799999237,2,9
2024-09-12,0.0084232966,0.0001214632,6518376645.93,3,5,17.6900005341,3,9
2024-09-13,0.0052227419,3.39818e-05,1839010103.88,8,3,17.0699996948,4,9
2024-09-16,0.0014768724,0.0001317613,7167830242.58,5,5,16.5599994659,0,9
2024-09-17,0.0004086072,0.0001179305,6424908867.17,21,5,17.1399993896,1,9
2024-09-18,-0.0029658531,2.22786e-05,1214246935.75,4,3,17.6100006104,2,9
2024-09-20,-0.0047812192,2.6616e-06,147099603.1,1,1,16.3299999237,4,9
2024-09-23,0.0024988701,9.886e-06,543769109.04,4,2,16.1499996185,0,9
2024-09-24,0.0028613143,5.35693e-05,2953894859.58,8,4,15.8900003433,1,9
2024-09-25,-0.0022055134,1.14294e-05,632040534.71,3,2,15.3900003433,2,9
2024-09-26,0.0039646513,3.99378e-05,2203665556.14,2,3,15.4099998474,3,9
2024-09-27,-0.0014503182,6.8002e-05,3767048222.13,11,4,15.3699998856,4,9
2024-09-30,0.004007278,9.15878e-05,5066254528.04,8,5,16.9599990845,0,9
2024-10-01,-0.0089584749,0.0001340189,7443070581.26,21,5,16.7299995422,1,10
2024-10-02,0.0004220573,8.2948e-06,456543537.6,2,1,19.2600002289,2,10
2024-10-03,-0.0018281793,6.6106e-06,364003196.19,2,1,18.8999996185,3,10
2024-10-04,0.0090873394,0.0001508134,8289083370.66,14,5,20.4899997711,4,10
2024-10-07,-0.0090404427,9.4149e-06,522167301.67,3,2,19.2099990845,0,10
2024-10-08,0.0094575471,9.3426e-06,513476443.22,5,2,22.6399993896,1,10
2024-10-09,0.0069264474,6.5841e-06,365288708.35,3,1,21.4200000763,2,10
2024-10-11,0.005988253,1.36899e-05,763443947.11,4,2,20.9300003052,4,10
2024-10-14,0.0081783189,6.30755e-05,3538590407.47,5,4,20.4599990845,0,10
2024-10-15,-0.0077696775,3.25227e-05,1839471240.28,10,3,19.7000007629,1,10
2024-10-18,0.0038465723,6.25283e-05,3524657186.81,15,4,19.1100006104,4,10
2024-10-21,-0.0016422141,2.3069e-06,130540121.02,2,1,18.0300006866,0,10
2024-10-22,-0.0005311543,0.0001014928,5733619575.99,8,5,18.3700008392,1,10
2024-10-23,-0.0091373809,5.02217e-05,2835659446.77,4,4,18.2000007629,2,10
2024-10-25,-0.0003453011,7.2521e-06,406607683.48,2,1,19.0799999237,4,10
2024-10-28,0.0030913911,0.0001354303,7590670844.12,8,5,20.3299999237,0,10
2024-10-29,0.0016183779,7.748e-06,435604699.15,2,1,19.7999992371,1,10
2024-10-31,-0.0196031015,9.534e-07,53524081.3,1,1,20.3500003815,3,10
2024-11-04,-0.0021539306,8.9e-06,491942615.55,1,2,21.8799991608,0,11
2024-11-05,0.0120917756,5.1817e-05,2857971065.21,5,4,21.9799995422,1,11
2024-11-08,0.0043317224,3.11268e-05,1794536900.63,3,3,15.1999998093,4,11
2024-11-12,-0.0031063954,2.46404e-05,1428094470.15,3,3,14.970000267,1,11
2024-11-14,-0.0064301593,6.60524e-05,3818183790.83,2,4,14.0200004578,3,11
2024-11-15,-0.0128085884,2.26838e-05,1302812837.11,5,3,14.3100004196,4,11
2024-11-18,0.0040973528,4.51339e-05,2559004772.3,6,3,16.1399993896,0,11
2024-11-19,0.0036554676,2.67203e-05,1521198844.61,6,3,15.5799999237,1,11
2024-11-21,0.005368303,4.5586e-06,260560673.13,1,1,17.1599998474,3,11
2024-11-22,0.0030994103,4.18626e-05,2405622786.5,12,3,16.8700008392,4,11
2024-11-25,0.0033920833,1.55733e-05,897689266.65,3,2,15.2399997711,0,11
2024-11-26,0.0052214867,0.0001037857,6002788017.8,9,5,14.6000003815,1,11
2024-11-27,-0.0030300628,8.8311e-06,513445226.5,3,2,14.1000003815,2,11
2024-11-29,0.0062120645,1.16398e-05,674693126.07,1,2,14.1000003815,4,11
2024-12-02,0.0017924108,9.10273e-05,5309098763.67,7,5,13.5100002289,0,12
2024-12-03,0.0004638077,9.30794e-05,5438511112.73,19,5,13.3400001526,1,12
2024-12-04,0.0062095348,6.6513e-06,388807593.49,3,1,13.3000001907,2,12
2024-12-06,0.0018956656,0.0001313626,7713883152.82,12,5,13.5399999619,4,12
2024-12-09,-0.0051496436,3.38261e-05,1990102115.74,5,3,12.7700004578,0,12
2024-12-10,-0.0031090906,4.4713e-05,2617068475.87,9,3,14.1899995804,1,12
2024-12-11,0.0077306474,8.454e-06,493275775.33,2,1,14.1800003052,2,12
2024-12-12,-0.0051526105,0.000126774,7454243942.21,4,5,13.5799999237,3,12
2024-12-13,-0.0001985589,2.03979e-05,1193204207.94,7,2,13.9200000763,4,12
2024-12-16,0.0042699657,8.23796e-05,4817963613.15,2,4,13.8100004196,0,12
2024-12-17,-0.0041200417,9.46293e-05,5558015030.01,18,5,14.6899995804,1,12
2024-12-18,-0.0298034874,3.9143e-06,228955775.39,3,1,15.8699998856,2,12
2024-12-19,-0.0003071121,1.63566e-05,928228395.06,1,2,27.6200008392,3,12
2024-12-20,0.0086163608,0.0001109823,6296238084.6,20,5,24.0900001526,4,12
2024-12-23,0.0059882904,3.15445e-05,1805001957.31,6,3,18.3600006104,0,12
2024-12-24,0.01111501,5.41005e-05,3114207554.17,11,4,16.7800006866,1,12
2024-12-27,-0.0105265188,0.0001076955,6268644500.81,12,5,14.7299995422,4,12
2024-12-30,-0.0114116384,1.65489e-05,953125992.96,1,2,15.9499998093,0,12
2024-12-31,-0.0036380159,0.0001231912,7014155006.0,19,5,17.3999996185,1,12
2025-01-02,-0.0024570066,6.7722e-06,384186413.8,2,1,17.3500003815,3,1
2025-01-03,0.0125034164,0.000102228,5785144500.71,12,5,17.9300003052,4,1
2025-01-06,0.0057605762,6.34918e-05,3637967813.73,3,4,16.1299991608,0,1
2025-01-07,-0.0113040524,1.83896e-05,1059762318.08,8,2,16.0400009155,1,1
2025-01-08,0.0014609948,3.69178e-05,2103458986.4,3,3,17.8199996948,2,1
2025-01-10,-0.0152674348,5.1069e-06,291400575.39,2,1,17.7000007629,4,1
2025-01-13,0.0015504564,7.24006e-05,4068112678.15,4,4,19.5400009155,0,1
2025-01-14,0.0013759916,5.18971e-05,2920562665.87,7,4,19.1900005341,1,1
2025-01-15,0.018189984,1.06589e-05,600666233.76,5,2,18.7099990845,2,1
2025-01-16,-0.0019231664,3.66733e-05,2104257385.58,2,3,16.1200008392,3,1
2025-01-17,0.010039893,1.73205e-05,991912188.33,6,2,16.6000003815,4,1
2025-01-21,0.0091535368,3.38702e-05,1959160907.43,3,3,15.970000267,1,1
2025-01-22,0.0056214488,3.0003e-05,1751354927.56,3,3,15.0600004196,2,1
2025-01-24,-0.0029192772,5.55817e-05,3280494997.2,2,4,15.0200004578,4,1
2025-01-28,0.0085923961,0.0001693789,9826753686.71,8,5,17.8999996185,1,1
2025-01-29,-0.0044829317,1.73716e-05,1016495966.68,1,2,16.4099998474,2,1
2025-01-30,0.00536711,9.188e-07,53524081.3,1,1,16.5599994659,3,1
2025-01-31,-0.005321914,2.6888e-06,157469647.79,1,1,15.8400001526,4,1
2025-02-03,-0.0067295666,1.73461e-05,1010469742.97,2,2,16.4300003052,0,2
2025-02-04,0.0067082818,1.79135e-05,1036500864.05,5,2,18.6200008392,1,2
2025-02-10,0.0067912111,1.4439e-05,839655759.43,1,2,16.5400009155,0,2
2025-02-11,0.0007605555,0.0001035527,6062683396.84,4,5,15.8100004196,1,2
2025-02-13,0.0105575366,6.18365e-05,3611411075.57,1,4,15.8900003433,3,2
2025-02-14,-4.91501e-05,5.5143e-06,325451897.97,2,1,15.1000003815,4,2
2025-02-18,0.002935834,3.47315e-05,2049724159.09,6,3,14.7700004578,1,2
2025-02-21,-0.0171041029,6.65069e-05,3929366649.56,14,4,15.6599998474,4,2
2025-02-25,-0.004973178,4.22623e-05,2443069201.42,9,3,18.9799995422,1,2
2025-02-26,0.000504826,2.4418e-06,140454618.04,1,1,19.4300003052,2,2
2025-02-27,-0.0159619043,6.1119e-06,351730995.53,1,1,19.1000003815,3,2
2025-02-28,0.0156055125,7.50321e-05,4249090472.17,9,4,21.1299991608,4,2
2025-03-03,-0.0175198985,8.4775e-06,487573076.72,2,1,19.6299991608,0,3
2025-03-04,-0.0118369117,0.0001923683,10870041767.4,23,5,22.7800006866,1,3
2025-03-05,0.0107478632,3.5459e-06,197992205.22,2,1,23.5100002289,2,3
2025-03-07,0.0056048625,2.74057e-05,1519256722.76,2,3,24.8700008392,4,3
2025-03-10,-0.0266355853,1.25316e-05,698595620.36,3,2,23.3700008392,0,3
2025-03-11,-0.0083128796,3.74775e-05,2033595304.16,12,3,27.8600006104,1,3
2025-03-12,0.005306541,3.1996e-06,172171603.01,2,1,26.9200000763,2,3
2025-03-13,-0.0133304924,0.000141244,7640760570.8,4,5,24.2299995422,3,3
2025-03-14,0.0206557887,3.80146e-05,2029029271.74,9,3,24.6599998474,4,3
2025-03-17,0.0077113535,0.0001038571,5657883163.38,7,5,21.7700004578,0,3
2025-03-18,-0.0108084362,9.35758e-05,5137091175.93,17,5,20.5100002289,1,3
2025-03-19,0.0108908508,9.5651e-06,519427706.38,2,2,21.7000007629,2,3
2025-03-20,-0.002891779,1.6193e-06,88893941.71,1,1,19.8999996185,3,3
2025-03-21,-0.0026702679,8.14391e-05,4457731723.02,18,4,19.7999992371,4,3
2025-03-24,0.017908502,2.5363e-06,138459655.29,2,1,19.2800006866,0,3
2025-03-25,0.0024038546,7.83293e-05,4352635821.49,12,4,17.4799995422,1,3
2025-03-26,-0.0119382665,3.6027e-05,2006777974.86,4,3,17.1499996185,2,3
2025-03-27,-0.0026557092,3.47756e-05,1913945669.95,5,3,18.3299999237,3,3
2025-03-28,-0.020138329,0.0001429414,7846181423.89,22,5,18.6900005341,4,3
2025-03-31,0.006712813,0.0001512122,8133019738.38,9,5,21.6499996185,0,3
2025-04-01,0.0028244266,0.0001390001,7526369615.12,24,5,22.2800006866,1,4
2025-04-02,0.0063284115,1.83407e-05,995887341.92,5,2,21.7700004578,2,4
2025-04-03,-0.0492808162,7.981e-07,43608966.89,1,1,21.5100002289,3,4
2025-04-04,-0.0585429713,6.77687e-05,3520598635.31,8,4,30.0200004578,4,4
2025-04-07,-0.0017811786,0.0001004868,4914701519.03,5,5,45.3100013733,0,4
2025-04-08,-0.0156627817,8.9222e-06,435597650.99,3,2,46.9799995422,1,4
2025-04-09,0.1050193018,1.34316e-05,645484136.98,4,2,52.3300018311,2,4
2025-04-11,0.0178428172,1.19517e-05,606870964.83,3,2,40.7200012207,4,4
2025-04-14,0.0097014508,1.48629e-05,768161920.69,2,2,37.5600013733,0,4
2025-04-15,-0.0028008788,3.52974e-05,1841975754.0,9,3,30.8899993896,1,4
2025-04-21,-0.0238026802,9.4999e-06,484059239.07,4,2,29.6499996185,0,4
2025-04-22,0.0260177376,0.000117292,5834260757.56,6,5,33.8199996948,1,4
2025-04-23,0.0154954631,5.50791e-05,2810992070.2,3,4,30.5699996948,2,4
2025-04-25,0.0072253237,9.9073e-06,524267566.86,3,2,26.4699993134,4,4
2025-04-28,0.0003813035,0.0001524585,8125968755.0,8,5,24.8400001526,0,4
2025-04-29,0.0062994134,2.2487e-05,1199003980.43,2,3,25.1499996185,1,4
2025-05-01,0.007086942,9.972e-07,53524081.3,1,1,24.7000007629,3,5
2025-05-02,0.0148441984,2.913e-06,157469647.79,1,1,24.6000003815,4,5
2025-05-05,-0.0057343495,1.24306e-05,681942026.35,7,2,22.6800003052,0,5
2025-05-09,-0.0012741491,6.63659e-05,3629906688.56,4,4,22.4799995422,4,5
2025-05-13,0.0066039498,2.20028e-05,1241639655.52,1,3,18.3899993896,1,5
2025-05-15,0.0048843496,6.89108e-05,3919380231.81,4,4,18.6200008392,3,5
2025-05-16,0.0063340279,2.60413e-05,1488365104.73,3,3,17.8299999237,4,5
2025-05-19,0.0010938461,1.08758e-05,625533779.11,4,2,17.2399997711,0,5
2025-05-20,-0.0033621923,1.51555e-05,872639349.82,4,2,18.1399993896,1,5
2025-05-22,0.0003946771,6.7561e-06,381164996.67,2,1,20.8700008392,3,5
2025-05-23,-0.0068257753,4.65248e-05,2625886986.56,8,4,20.2800006866,4,5
2025-05-27,0.0207905914,0.0001537542,8618743323.69,9,5,22.2900009155,1,5
2025-05-28,-0.0057854078,3.6641e-06,209664275.84,2,1,18.9599990845,2,5
2025-05-29,0.0039474034,6.8136e-06,387621913.44,1,1,19.3099994659,3,5
2025-05-30,-0.0011185038,3.21277e-05,1834947577.34,9,3,19.1800003052,4,5
2025-06-02,0.0056329548,9.48079e-05,5408825108.3,9,5,18.5699996948,0,6
2025-06-03,0.0057026282,7.71617e-05,4426901803.15,14,4,18.3600006104,1,6
2025-06-04,-0.0002684732,7.0099e-06,404462302.41,3,1,17.6900005341,2,6
2025-06-05,-0.0048327906,4.2493e-06,245116045.07,1,1,17.6100006104,3,6
2025-06-06,0.0102689942,0.0001634742,9384181062.33,13,5,18.4799995422,4,6
2025-06-09,0.0009012552,5.1113e-06,296426510.07,1,1,16.7700004578,0,6
2025-06-10,0.0056697313,5.75706e-05,3341765528.38,14,4,17.1599998474,1,6
2025-06-11,-0.0028520788,1.2707e-06,74180198.09,1,1,16.9500007629,2,6
2025-06-12,0.0039743493,0.0001270958,7398121490.28,3,5,17.2600002289,3,6
2025-06-13,-0.0111801242,1.68608e-05,985353341.51,6,2,18.0200004578,4,6
2025-06-16,0.0095142256,0.0001026546,5932102661.04,6,5,20.8199996948,0,6
2025-06-17,-0.0085451043,6.91322e-05,4032952197.88,18,4,19.1100006104,1,6
2025-06-18,-0.000150665,3.13095e-05,1810891331.32,7,3,21.6000003815,2,6
2025-06-20,-0.0052891891,0.0001027542,5942233065.41,18,5,20.1399993896,4,6
2025-06-23,0.0098774901,5.4349e-05,3126355782.08,3,4,20.6200008392,0,6
2025-06-24,0.0110472459,5.32975e-05,3096152020.41,9,4,19.8299999237,1,6
2025-06-25,0.0005602785,7.5613e-06,444105262.65,1,1,17.4799995422,2,6
2025-06-26,0.007823824,3.93271e-05,2311118750.44,2,3,16.7600002289,3,6
2025-06-27,0.0049683398,5.34776e-05,3167282206.59,10,4,16.5900001526,4,6
2025-06-30,0.0047811917,0.0001014061,6035755520.86,9,5,16.3199996948,0,6
2025-07-01,-0.0003236241,0.0001257262,7519080258.3,22,5,16.7299995422,1,7
2025-07-02,0.0045332918,9.9985e-06,597765839.48,3,2,16.8299999237,2,7
2025-07-03,0.0078813999,4.7598e-06,285859891.23,2,1,16.6399993896,3,7
2025-07-08,-0.0005477312,6.9095e-06,415116892.96,3,1,17.7900009155,1,7
2025-07-09,0.005996664,8.9596e-06,537988094.12,2,2,16.8099994659,2,7
2025-07-11,-0.0035154073,1.81182e-05,1097541693.25,5,2,15.779999733,4,7
2025-07-14,0.0019082173,2.03725e-05,1229760129.4,4,2,16.3999996185,0,7
2025-07-15,-0.0042732717,6.59069e-05,3985976887.97,10,4,17.2000007629,1,7
2025-07-18,-0.0007323753,6.13328e-05,3728517642.56,15,4,16.5200004578,4,7
2025-07-21,0.0018961764,0.0001039027,6311777052.19,8,5,16.4099998474,0,7
2025-07-22,0.0001430822,4.4648e-06,271738220.91,3,1,16.6499996185,1,7
2025-07-23,0.0085075164,4.61796e-05,2810992070.2,3,4,16.5,2,7
2025-07-25,0.0042243195,1.44451e-05,887062885.37,4,2,15.3900003433,4,7
2025-07-28,-0.0002510958,0.000126451,7798041964.23,7,5,14.9300003052,0,7
2025-07-29,-0.0026375996,8.481e-07,52286933.04,1,1,15.029999733,1,7
2025-07-31,-0.0037512291,8.715e-07,53524081.3,1,1,15.4799995422,3,7
2025-08-01,-0.0163904033,2.5738e-06,157469647.79,1,1,16.7199993134,4,8
2025-08-04,0.0151997887,8.7584e-06,527081373.81,1,2,20.3799991608,0,8
2025-08-05,-0.0050699689,5.36717e-05,3279047254.95,7,4,17.5200004578,1,8
2025-08-08,0.0077975369,1.53418e-05,938901959.29,3,2,16.5699996948,4,8
2025-08-11,-0.0019774785,6.9966e-06,431525357.46,1,1,15.1499996185,0,8
2025-08-12,0.0106460242,6.52891e-05,4018822401.72,3,4,16.25,1,8
2025-08-14,9.30353e-05,6.01684e-05,3755867518.59,1,4,14.4899997711,3,8
2025-08-15,-0.0023412819,1.53942e-05,961035713.06,5,2,14.8299999237,4,8
2025-08-18,-0.0002176033,5.13187e-05,3196239421.53,8,4,15.0900001526,0,8
2025-08-19,-0.0054251365,2.70176e-05,1682347739.68,7,3,14.9899997711,1,8
2025-08-21,-0.0040118438,4.6872e-06,289511859.03,1,1,15.6899995804,3,8
2025-08-22,0.0153567933,3.31187e-05,2037410001.77,5,3,16.6000003815,4,8
2025-08-25,-0.0044010272,1.22868e-05,767471653.96,3,2,14.220000267,0,8
2025-08-26,0.0041869699,7.58897e-05,4719453496.34,9,4,14.7899999619,1,8
2025-08-27,0.0022785538,1.1083e-06,69209657.8,1,1,14.6199998856,2,8
2025-08-29,-0.0059637478,3.46896e-05,2178947620.93,9,3,14.4300003052,4,8
2025-09-02,-0.0074102292,0.0001889217,11795899763.66,20,5,15.3599996567,1,9
2025-09-03,0.0054195427,6.9715e-06,432060871.06,3,1,17.1700000763,2,9
2025-09-04,0.0083574191,8.2537e-06,514296112.12,2,1,16.3500003815,3,9
2025-09-05,-0.0028962363,7.07741e-05,4446876937.05,9,4,15.3000001907,4,9
2025-09-08,0.0024566264,2.2769e-06,142650011.35,1,1,15.1800003052,0,9
2025-09-09,0.0023118536,1.00197e-05,629273939.68,4,2,15.1099996567,1,9
2025-09-10,0.0028908475,1.03805e-05,653440644.6,3,2,15.0399999619,2,9
2025-09-11,0.0083101804,0.0001171866,7398121490.28,3,5,15.3500003815,3,9
2025-09-12,-0.0003345829,3.8046e-05,2421844686.95,6,3,14.7100000381,4,9
2025-09-15,0.0053239229,0.0001155685,7354133514.25,9,5,14.7600002289,0,9
2025-09-16,-0.0013768489,7.06142e-05,4517420001.86,17,4,15.6899995804,1,9
2025-09-17,-0.0012424353,8.1307e-06,519427706.38,2,1,16.3600006104,2,9
2025-09-18,0.0046724978,1.38935e-05,886486786.55,4,2,15.720000267,3,9
2025-09-19,0.0021743763,2.3839e-06,152818872.28,1,1,15.6999998093,4,9
2025-09-22,0.0047310752,4.63331e-05,2976590427.05,4,4,15.4499998093,0,9
2025-09-23,-0.0054435918,7.46843e-05,4820663807.87,12,4,16.1000003815,1,9
2025-09-24,-0.0031815659,3.6099e-06,231740126.15,2,1,16.6399993896,2,9
2025-09-25,-0.0046135046,2.28446e-05,1461860318.11,3,3,16.1800003052,3,9
2025-09-26,0.0057290777,1.45296e-05,925484562.75,6,2,16.7399997711,4,9
2025-09-29,0.0028104097,4.2407e-05,2716650102.85,5,3,15.2899999619,0,9
2025-09-30,0.0037668756,0.0001035071,6649432644.12,14,5,16.1200008392,1,9
2025-10-01,0.0034075168,1.7454e-05,1125491100.4,4,2,16.2800006866,2,10
2025-10-02,0.0011518565,1.32229e-05,855559177.64,4,2,16.2900009155,3,10
2025-10-03,-1.48662e-05,0.0001720503,11145002575.96,18,5,16.6299991608,4,10
2025-10-06,0.0035862634,1.33522e-05,864913145.03,3,2,16.6499996185,0,10
2025-10-07,-0.0037074944,2.2363e-06,145379414.6,2,1,16.3700008392,1,10
2025-10-08,0.0059630414,5.64e-06,365288708.35,3,1,17.2399997711,2,10
2025-10-09,-0.0028970187,2.3923e-06,155870578.09,1,1,16.2999992371,3,10
2025-10-10,-0.0270277644,1.069e-05,694480388.56,4,2,16.4300003052,4,10
2025-10-13,0.0153440296,1.54083e-05,973948347.26,3,2,21.6599998474,0,10
2025-10-14,-0.0012216421,3.25757e-05,2090686287.8,6,3,19.0300006866,1,10
2025-10-15,0.004439549,1.16631e-05,747618535.93,5,2,20.8099994659,2,10
2025-10-17,0.0056763138,1.34855e-05,862357104.43,4,2,25.3099994659,4,10
2025-10-20,0.0104004771,1.6043e-05,1031723878.41,4,2,20.7800006866,0,10
2025-10-21,-1.4911e-05,6.29963e-05,4093428871.02,7,4,18.2299995422,1,10
2025-10-22,-0.0051989309,4.32607e-05,2810992070.2,3,3,17.8700008392,2,10
2025-10-24,0.008172547,6.02015e-05,3914509993.44,1,4,17.2999992371,4,10
2025-10-27,0.0117976969,3.40246e-05,2230475534.62,3,3,16.3700008392,0,10
2025-10-28,0.0026560145,9.65632e-05,6404868318.05,8,5,15.7899999619,1,10
2025-10-30,-0.0109981196,8.044e-07,53524081.3,1,1,16.9200000763,3,10
2025-11-03,0.0018767107,1.8328e-06,120999341.16,1,1,17.4400005341,0,11
2025-11-04,-0.011853596,1.68614e-05,1115285999.13,5,2,17.1700000763,1,11
2025-11-07,0.000984579,1.1683e-05,758028399.8,2,2,19.5,4,11
2025-11-10,0.0156043224,1.29283e-05,839655759.43,1,2,19.0799999237,0,11
2025-11-11,0.0022892662,3.80508e-05,2509847758.03,2,3,17.6000003815,1,11
2025-11-12,0.0005563761,1.96096e-05,1296417875.62,1,2,17.2800006866,2,11
2025-11-13,-0.0165940279,5.67796e-05,3755867518.59,1,4,17.5100002289,3,11
2025-11-14,-0.0001636589,1.81429e-05,1180202503.96,5,2,20.0,4,11
2025-11-17,-0.0093164613,4.649e-06,302369285.09,2,1,19.8299999237,0,11
2025-11-18,-0.0083975032,3.89077e-05,2506974123.41,7,3,22.3799991608,1,11
2025-11-20,-0.0152422551,4.5138e-06,289511859.03,1,1,23.6599998474,3,11
2025-11-21,0.0099612274,5.672e-05,3582553880.96,8,4,26.4200000763,4,11
2025-11-25,0.0094059475,8.86043e-05,5735368551.98,11,5,20.5200004578,1,11
2025-11-26,0.0069034592,8.4768e-06,553866938.54,3,1,18.5599994659,2,11
2025-11-28,0.0054584834,5.11674e-05,3366308102.24,9,4,17.1900005341,4,11
2025-12-01,-0.0045654678,1.76363e-05,1166625669.23,7,2,16.3500003815,0,12
2025-12-02,0.00185222,0.0001612033,10614784679.61,21,5,17.2399997711,1,12
2025-12-03,0.0034627753,4.0958e-06,270193203.07,2,1,16.5900001526,2,12
2025-12-04,0.0007311117,2.0283e-06,134269099.34,1,1,16.0799999237,3,12
2025-12-05,0.0018994839,9.2419e-05,6122385831.04,15,5,15.779999733,4,12
2025-12-08,-0.0030042695,7.1549e-06,474881384.67,2,1,15.4099998474,0,12
2025-12-09,-0.0008630792,4.78366e-05,3165464794.01,9,4,16.6599998474,1,12
2025-12-10,0.0066321584,1.18544e-05,783757585.36,4,2,16.9300003052,2,12
2025-12-11,0.0023270003,0.0001246799,8297920850.53,5,5,15.7700004578,3,12
2025-12-12,-0.0107520254,2.49392e-05,1663659069.29,5,3,14.8500003815,4,12
2025-12-15,-0.0015108385,9.12555e-05,6022081319.12,6,5,15.7399997711,0,12
2025-12-16,-0.0027323394,2.9124e-05,1919031868.27,14,3,16.5,1,12
2025-12-17,-0.0110035364,1.86708e-05,1226892121.58,4,2,16.4799995422,2,12
2025-12-18,0.0075513049,1.5629e-05,1015707995.04,2,2,17.6200008392,3,12
2025-12-19,0.0060905234,0.0001191756,7803543909.15,23,5,16.8700008392,4,12
2025-12-22,0.0062298742,4.86399e-05,3204306419.15,4,4,14.9099998474,0,12
2025-12-23,0.0045704844,0.0001082265,7174178335.26,16,5,14.0799999237,1,12
2025-12-26,-0.000101404,3.7032e-05,2474692127.44,4,3,13.470000267,4,12
2025-12-29,-0.0035636482,1.02601e-05,685570383.25,2,2,13.6000003815,0,12
2025-12-30,-0.0012211468,4.05366e-05,2698963361.0,9,3,14.1999998093,1,12
2025-12-31,-0.0074089559,5.56184e-05,3698600387.29,5,4,14.3299999237,2,12
2026-01-02,0.0018330596,0.0001187193,7836290088.24,20,5,14.9499998093,4,1
2026-01-05,0.0066601108,4.06234e-05,2686338565.86,4,3,14.5100002289,0,1
2026-01-06,0.0059472271,3.98721e-05,2654220401.58,6,3,14.8999996185,1,1
2026-01-07,-0.0032234002,1.94893e-05,1305088407.01,3,2,14.75,2,1
2026-01-09,0.0066133885,4.627e-06,308815699.84,3,1,15.4499998093,4,1
2026-01-13,-0.001999473,8.48842e-05,5711725195.44,8,4,15.1199998856,1,1
2026-01-14,-0.0049152227,1.13883e-05,764769030.95,2,2,15.9799995422,2,1
2026-01-15,0.002723224,7.9755e-06,532955277.38,4,1,16.75,3,1
2026-01-16,-0.0008378844,2.98262e-05,1998528631.47,6,3,15.8400001526,4,1
2026-01-20,-0.02035676,6.63904e-05,4444815965.93,14,4,15.8599996567,1,1
2026-01-21,0.0115410832,2.73752e-05,1795452723.24,3,3,20.0900001526,2,1
2026-01-23,0.0003628552,2.3203e-06,154739790.34,2,1,15.6400003433,4,1
2026-01-27,0.0039842505,3.99614e-05,2679541232.79,4,3,16.1499996185,1,1
2026-01-29,-0.0019844194,7.951e-07,53524081.3,1,1,16.3500003815,3,1
2026-01-30,-0.0029825477,7.57242e-05,5087158605.37,4,4,16.8799991608,4,1
2026-02-02,0.0049713175,2.19183e-05,1468081369.59,3,3,17.4400005341,0,2
2026-02-03,-0.0084553631,6.29907e-05,4240070993.61,7,4,16.3400001526,1,2
2026-02-04,-0.0048439179,1.72987e-05,1154576294.01,1,2,18.0,2,2
2026-02-09,0.0048217791,1.25605e-05,839655759.43,1,2,20.3700008392,0,2
2026-02-10,-0.0026371022,9.80576e-05,6586659893.04,5,5,17.3600006104,1,2
2026-02-12,-0.0154488729,5.60755e-05,3755867518.59,1,4,17.6499996185,3,2
2026-02-13,0.0007045378,9.168e-06,604576490.45,3,2,20.8199996948,4,2
2026-02-17,0.0016134589,3.4942e-05,2305840045.2,6,3,20.6000003815,1,2
2026-02-20,0.0072317852,3.86749e-05,2562395367.65,6,3,20.2299995422,4,2
2026-02-23,-0.0102113022,8.5472e-06,570389470.55,3,2,19.0900001526,0,2
2026-02-24,0.0072685134,3.52436e-05,2327920817.5,7,3,21.0100002289,1,2
2026-02-26,-0.005554406,6.2941e-06,422297546.83,2,1,17.9300003052,3,2
2026-02-27,-0.0048019696,4.84711e-05,3234050299.74,10,4,18.6299991608,4,2
