ticker,cik10,status,missing_fields,pretax_tag,tax_tag,pretax_tag_2015,pretax_tag_2025,tax_tag_2015,tax_tag_2025,pretax_2015,tax_2015,pretax_2025,tax_2025,pretax_end_2015,pretax_end_2025,tax_end_2015,tax_end_2025,has_domestic,has_foreign,dom_for_match_2015,dom_for_match_2025,dom_plus_for_2015,dom_plus_for_2025,dom_for_vs_consol_2015,dom_for_vs_consol_2025,n_pretax_tags,consol_candidates,pretax_frame_2015,pretax_frame_2025
MDT,0001613103,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,3486000000.0,811000000.0,5628000000.0,936000000.0,2015-04-24,2025-04-25,2015-04-24,2025-04-25,1,1,1,1,3486000000.0,5628000000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,
MRK,0000310158,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,5401000000.0,942000000.0,21067000000.0,2804000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,5401000000.0,21067000000.0,0.0,0.0,4,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,CY2025
META,0001326801,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,6194000000.0,2506000000.0,85932000000.0,25474000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,6194000000.0,85932000000.0,0.0,0.0,3,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,CY2025
MET,0001099219,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,7470000000.0,2148000000.0,4661000000.0,1258000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,7470000000.0,4661000000.0,0.0,0.0,7,ClosedBlockOperationsResultsBeforeIncomeTaxes|DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInteres,,CY2025
MTD,0001037646,missing_year,pretax_2015|tax_2015,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,IncomeTaxExpenseBenefit,,,1048909000.0,179716000.0,,2025-12-31,,2025-12-31,1,1,,1,,1048909000.0,,0.0,5,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
MGM,0000789570,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,-1046243000.0,-6594000.0,280779000.0,-240093000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,-1046243000.0,280779000.0,0.0,0.0,3,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,CY2025
MCHP,0000827054,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,345907000.0,-19418000.0,38900000.0,39400000.0,2015-03-31,2025-03-31,2015-03-31,2025-03-31,1,1,1,1,345907000.0,38900000.0,0.0,0.0,6,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax|DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinor,,
MU,0000723125,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,2609000000.0,157000000.0,9654000000.0,1124000000.0,2015-09-03,2025-08-28,2015-09-03,2025-08-28,1,1,1,1,2609000000.0,9654000000.0,0.0,0.0,3,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
MSFT,0000789019,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,18507000000.0,6314000000.0,123627000000.0,21795000000.0,2015-06-30,2025-06-30,2015-06-30,2025-06-30,1,1,1,1,18507000000.0,123627000000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,
MAA,0000912595,missing_year,pretax_2015|tax_2015,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,IncomeTaxExpenseBenefit,,,459086000.0,4595000.0,,2025-12-31,,2025-12-31,0,0,,,,,,,2,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
MRNA,0001682852,missing_year,pretax_2015|tax_2015,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,IncomeTaxExpenseBenefit,,,-2768000000.0,54000000.0,,2025-12-31,,2025-12-31,1,1,,1,,-2768000000.0,,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
TAP,0000024545,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,410700000.0,51800000.0,-2518000000.0,-337800000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,410700000.0,-2518000000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
MDLZ,0001103982,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,7884000000.0,593000000.0,3014000000.0,782000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,7884000000.0,3014000000.0,0.0,0.0,6,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments|SegmentReportingIncomeBefore,,CY2025
MPWR,0001280452,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,42491000.0,7319000.0,766216000.0,144733000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,42491000.0,766216000.0,0.0,0.0,5,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments|ResultsOfOperationsIncomeBeforeIncomeTaxes,,CY2025
MNST,0000865752,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,891548000.0,344815000.0,2482529000.0,577097000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,891548000.0,2482529000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,CY2015,CY2025
MCO,0001059556,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,1379600000.0,430000000.0,3130000000.0,668000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,1379600000.0,3130000000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
MS,0000895421,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,8495000000.0,2200000000.0,21954000000.0,4929000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,,8495000000.0,,0.0,,6,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax|DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinor,,CY2025
MOS,0001285785,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,1103300000.0,99100000.0,1212900000.0,639800000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,1103300000.0,1212900000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
MSI,0000068505,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,917000000.0,274000000.0,2812000000.0,652000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,917000000.0,2812000000.0,0.0,0.0,6,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax|DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinor,,CY2025
MSCI,0001408198,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,349554000.0,119516000.0,1494256000.0,291951000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,349554000.0,1494256000.0,0.0,0.0,5,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
NDAQ,0001120193,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,630000000.0,203000000.0,2145000000.0,358000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,630000000.0,2145000000.0,0.0,0.0,3,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,CY2025
NTAP,0001002047,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,712800000.0,152900000.0,1383000000.0,197000000.0,2015-04-24,2025-04-25,2015-04-24,2025-04-25,1,1,1,1,712800000.0,1383000000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,
NFLX,0001065280,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,141885000.0,19244000.0,12722552000.0,1741351000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,141885000.0,12722552000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
NEM,0001164727,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,966000000.0,644000000.0,11342000000.0,4596000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,1,1,1,966000000.0,11342000000.0,0.0,0.0,7,DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationsBeforeIncomeTax|DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBef,,CY2025
NWSA,0001564708,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,56000000.0,134000000.0,923000000.0,275000000.0,2015-06-30,2025-06-30,2015-06-30,2025-06-30,1,1,1,1,56000000.0,923000000.0,0.0,0.0,3,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,
NWS,0001564708,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,56000000.0,134000000.0,923000000.0,275000000.0,2015-06-30,2025-06-30,2015-06-30,2025-06-30,1,1,1,1,56000000.0,923000000.0,0.0,0.0,3,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,
NEE,0000753308,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,3990000000.0,1228000000.0,4530000000.0,-802000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,1,0,,,,,,,2,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,CY2025
NKE,0000320187,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,4205000000.0,932000000.0,3885000000.0,666000000.0,2015-05-31,2025-05-31,2015-05-31,2025-05-31,1,1,1,1,4205000000.0,3885000000.0,0.0,0.0,5,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,
NI,0001111711,missing_year,pretax_2015|pretax_2025,,IncomeTaxExpenseBenefit,,,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,,141300000.0,,203800000.0,,,2015-12-31,2025-12-31,1,0,,,,,,,2,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,
NDSN,0000072331,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,300862000.0,89751000.0,597648000.0,113174000.0,2015-10-31,2025-10-31,2015-10-31,2025-10-31,1,1,1,1,300862000.0,597648000.0,0.0,0.0,4,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,CY2025
NSC,0000702165,ok,,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,2442000000.0,886000000.0,3665000000.0,792000000.0,2015-12-31,2025-12-31,2015-12-31,2025-12-31,0,0,,,,,,,1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,CY2025
